Clm champ;Clm day;Clm month;Clm year;Clm winner;0;0;0;0;0
Q27055631;26;6;2016;Q168712;0;0;0;0;0
Q27056303;26;6;2016;Q21091528;0;0;0;0;0
Q27056305;26;6;2016;Q888024;0;0;0;0;0
Q27056308;26;6;2016;Q24634679;0;0;0;0;0
Q27056311;26;6;2016;Q609708;0;0;0;0;0
Q27056312;26;6;2016;Q1427507;0;0;0;0;0
Q27056315;26;6;2016;Q27104673;0;0;0;0;0
Q27133448;26;6;2016;Q27114788;0;0;0;0;0
Q27133451;26;6;2016;Q362203;0;0;0;0;0
Q27133456;26;6;2016;Q728008;0;0;0;0;0
Q27133460;26;6;2016;Q1356932;0;0;0;0;0
Q27133465;26;6;2016;Q27230319;0;0;0;0;0
Q27230604;26;6;2016;Q303027;0;0;0;0;0
Q27230606;26;6;2016;Q2065027;0;0;0;0;0
Q27230607;26;6;2016;Q16661532;0;0;0;0;0
Q27230608;26;6;2016;Q16639157;0;0;0;0;0
Q26834056;26;6;2016;Q13743574;0;0;0;0;0
Q27230609;26;6;2016;Q21030820;0;0;0;0;0
Q27230610;26;6;2016;Q16626978;0;0;0;0;0
Q27230611;26;6;2016;Q21696192;0;0;0;0;0
Q27681893;26;6;2016;Q19943025;0;0;0;0;0
Q27681895;26;6;2016;Q22135610;0;0;0;0;0
Q22284173;8;1;2017;Q18402408;0;0;0;0;0
Q22303186;8;1;2017;Q1706785;0;0;0;0;0
Q27055631;25;6;2017;Q77355;0;0;0;0;0
Q27048419;25;6;2017;Q552724;0;0;0;0;0
Q27048399;25;6;2017;Q3276247;0;0;0;0;0
Q27055631;1;7;2018;Q15839596;0;0;0;0;0
Q22284173;7;1;2018;Q1737115;0;0;0;0;0
Q22951216;4;2;2018;Q713320;0;0;0;0;0
Q27048399;1;7;2018;Q447816;0;0;0;0;0
Q22303186;7;1;2018;Q1683884;0;0;0;0;0
Q22284173;6;1;2019;Q1927463;0;0;0;0;0
Q22951216;3;2;2019;Q28030233;0;0;0;0;0
Q27048399;30;6;2019;Q447816;0;0;0;0;0
Q22231119;30;6;2019;Q3531433;0;0;0;0;0
Q22303186;6;1;2019;Q28146244;0;0;0;0;0
Q22231119;28;4;2019;Q1270426;0;0;0;0;0
Q22284173;12;1;2020;Q182842;0;0;0;0;0
Q27043945;24;7;2020;Q27663512;0;0;0;0;0
Q27048399;23;8;2020;Q23950146;0;0;0;0;0
Q27042375;23;8;2020;Q21994776;0;0;0;0;0
